pixel 8a,"Best part is the design. The rounded corner looks Great and awesome. Just upgraded from Pixel 7a.The screen feels so smooth with the higher refresh rate . Great colour as always. The bezels are definitely thick, but this does not seem to bother me at all, and i hardly notice it, its not that of an issue as some people says it is. Price is high for Indian pockets, and you need to be a real fan of Google Pixel to own it in India due to the price. It no longer has that heating issue faced in 7a,...READ MORE"
pixel 8a,"I  switched from the pixel 4a to the pixel 8a. After using it for a day, I didn't notice many differences between the two phones except for the size. The phone itself is good, but I do feel that it is a bit overpriced. When I charged the phone in the air-conditioned room, I noticed that it charged rapidly.READ MORE"
pixel 8a,Had pixel 4a earlier and was pretty satisfied it with overall...not a game guy but used to play pubg whenever I wanted to play and gave me a decent performance though....bought pixel 8a and it's been weeks using this phone and I can say it is one of the best experience using Android...go for itREAD MORE
pixel 8a,"Great small factor phone, battery lasts a day charging is very very very slow, performance is good, camera struggles in low light overall a good product if you can buy it under 40k for the 256gb variantREAD MORE"
pixel 8a,"Best for casual usage.. initial pricing too high, not worth that price ...when available on offer around 35000-37000 will recommend..Till then waitPros:1.Display brightness.2. Has 120hz display.3. Camera.4. Software 5. Sound is loud and clear... stereo speakers Cons..1. Little big Bezels and curve design compared to pixel lineage.2. Battery...requires daily charging and ONLY 18 W FAST CHARGING.3. Processor not as fast as pixel 8 and 8 pro.4. Mild heating on heavy usage.READ MORE"
pixel 8a,"Absolutely loved it! Definitely highly priced, but coupled with exchange offer and card offer, got it for 37500 only, which is a great deal! Exchange my old moto phone (bought at 13k, exchanged it for 12k).Stunning phone from Google. Camera is excellent! Battery even though a bit on the lower side, it lasts comfortably for more than one day for moderate users. Also no heating and network issues observed. Software is light and crisp as ever.READ MORE"
pixel 8a,The Phone for a pixel is very good. The only issue is the slow charging full charge may take ages. Nothing less than 3 hours or more. Everything else is good. If you want a full charge in the morning when you start your day you need to charge full nightREAD MORE
pixel 8a,"Camera captures great, however in low light it's not upto mark overall good. Battery works well for me, I am not a gamer, single charge gives me full day of usage with news, some streaming, and phone calls.I did have some heating issues initially ok day 1 and 2 and I researched a bit on the Google website where some users mentioned this behavior in initial phase. I have not faced any heating issues post the initial few days. overall very happy with the buyREAD MORE"
pixel 8a,"Everything about the product feels and performs fine but the battery backup is horrible. The phone keeps draining even while idle. I thought Pixel OS would be able to manage battery efficiency better for its clean interface, but I was wrong. Much cheaper phones provide longer hours of screen time. It's only a myth that Pixel offers better battery management than other brands, I realized now.READ MORE"
pixel 8a,It's been a month I've using this phone overall good but the battery levels maintanence is the only difficultREAD MORE
pixel 8a,Initial Impressions are good.READ MORE
pixel 8a,Only issue is the battery life and heating of the deviceREAD MORE
pixel 8a,Very nice and HandREAD MORE
pixel 8a,Very goodREAD MORE
pixel 8a,"It's been couple of weeks that I am using Pixel 8a.Camera is top notch 9.5/10Design wise it feels premium and lightweight compact smart phone. Thick bezels does't hamper the premium touch of the phone and user ability. So 8.5/10Screen brightness is 9.9/10. Using without an issue on broad daylight.Sound wise and haptics,, it does mind-blowing job just like an iPhone. Super duper impressed on this part. So 10/10.Battery wise..it's decent enough to use for whole day unless heavy gaming...READ MORE"
pixel 8a,"Totally worth it , alot of features which are many fold upgrade over redmi note Pro.. if you don't use your phone to watch content too much then you can buy this over pixel 8.READ MORE"
pixel 8a,Overall goodREAD MORE
pixel 8a,Camera... Top Class... Great Performance... Worth Buying with Exchange...READ MORE
pixel 8a,"Really loving this phone. The software experience is very good and helpful.Yes it warms sometimes because the heat dissapates via the metal frame and you feel the heat in your palm but I got used to it and i have ordered a case for the phone so the heat doesnt matter much. The camera is good. The battery life is decent(I am a normal user and still i did'nt do any heavy tasks).And finally a big fan of these software features, importantly gemini as my assistant is very helpful.(I literally...READ MORE"
pixel 8a,"Dear Google, please address the following issues. 1. Average battery life.2. Thermal checks. 3. For god's sake give us fast charging atleast 30 watts rather than 18 or 20 watts. Those are the only issues about this phone. Rest all are great ! Note : This isn't suitable for gamers but for normal day to day usage, this one is for you.READ MORE"
pixel 8a,"Camera and software is great, compact design, good looking but battery charging is slow,thank you GoogleREAD MORE"
pixel 8a,"Good for all the AI features and hope Android updates will be coming sooner.The camera is good but the phone is becoming heated while taking video for a long time, and generally also of watching videos also.Fast charging is a big disadvantage, even after purchasing a Google charger it still takes hours for full charge.Sound also seems not loud enough, with full sound quality becomes hazy.It will give a 7 year update but I don't feel the phone will survive 7 years. Much better was expected...READ MORE"
pixel 8a,"Everything is awesome except battery charging..It takes a longer time than a mid phone... therefore, I am quiet disappointed with the battery issue how can companies like Google do this....why they have set 18w battery charging criteria in this device. We even see 50-70 w battery charging capacity in mid range phone..READ MORE"
pixel 8a,"The camera is not up to par with the standards set by other Pixel phones.Update after 1 month: Volume issues have arisen. Sometimes, the volume gets stuck at a specific level, and the only solution is to restart the phone.READ MORE"
pixel 8a,I love the screen experience and build quality.It takes too much time to charge more than one hour. I hate it. The camera quality is good.Overall experience is good but phone charging is something which can be improved.READ MORE
pixel 8a,"1) battery charging is a pain. You have to have AC on at atleast 25 degrees if you need this phone to charge properly. In Indian conditions where 40+ degree temperatures are normal, this phone will take 10 hours to charge.2) heat management : phone gets too hot to handle even on a 5 min video call 3) GPS: sometimes looses the current position while navigating.4) camera: quality not a stepup from 7aREAD MORE"
pixel 8a,"Flipkart cancelled my exchange phone. They kept delaying pickup and finally cancelled it. Flipkart shows attractive exchange price and once you buy new phone, your old phone exchange will be cancelled. This is for exchange after a week scheme.READ MORE"
pixel 8a,"Just want to see only two points.This phone is awesome on every scale.Yes, the price is a little bit high.READ MORE"
pixel 8a,SuperbREAD MORE
pixel 8a,The camera is top notch for a Google pixel as the picture quality till 8x resolution is still clear and visible. The auto AI generator for the pictures is an add-on.Battery performance is good for a day without gaming and for regular use. It charges slowly.The display is cool and the refresh rate for the pixel with such configuration is amazing. The design is amazing as most people compare it with the design of an iphone.READ MORE
pixel 8a,Pixel 8a is a good phone but the charging is very slow  compared to other phones. The camera is very good. The UI is awesome. If you want to try a premium phone this is the phone to choose from.READ MORE
pixel 8a,"It's a decent phone with as usual good performance with normal usage but the charging seemed to be one of the concerns in its initial usage. It took a lot of time to charge at first with non-google chargers, even up to 3-4 hours which made me kind of regret buying this or think that I got a defective piece. But I bought the Google charger and got to know that it takes some time to adapt to improve its charging in some days after talking with the customer executive. Now, it's charging decently...READ MORE"
pixel 8a,It's very interesting to use this phone with new features and the phone's camera photos and videos are very nice. Sometimes the touch response is not working properly. and fingerprint lock release is not responding.READ MORE
pixel 8a,Good for moderate user. Camera is excellent.READ MORE
pixel 8a,Just good 👍READ MORE
pixel 8a,Awasome phone after very long time...I love Google .. this is first phone of Google for me..and I am very impressed...hope this phone will last long atlist for 5 - 7 years with me.... Thanks Google ..keep it up...READ MORE
pixel 8a,"Awesome product, delivered quicklyREAD MORE"
pixel 8a,The best ever phone at the best price I suppose..the battery last a complete day of use..only it heated up of very mild amount in surfing net and while charging..camera is awesome..pure Android update will be available for pixel until next 7 years..moreover it's a best phone at the best prices I suppose..READ MORE
pixel 8a,"Good value for money phone, if you want to use for long-term. As I am Nokia 8.1 user for 5 years, my old phone has no hardware issue but issue with software. It was hanging out regularly and ui was becoming unresponsive.READ MORE"
